timestamp_us,raw_mag,filtered,ax,ay,az
15828228,0.885,-0.151,-0.164,0.846,0.202
15838180,0.884,-0.172,-0.205,0.836,0.199
15848180,0.889,-0.186,-0.227,0.834,0.206
15858180,0.878,-0.196,-0.239,0.826,0.182
15868180,0.836,-0.208,-0.229,0.786,0.17
15878262,0.84,-0.22,-0.236,0.784,0.185
15888307,0.806,-0.231,-0.233,0.751,0.178
15898212,0.814,-0.24,-0.234,0.756,0.192
15908180,0.804,-0.246,-0.229,0.748,0.187
15918181,0.806,-0.25,-0.229,0.746,0.203
15928180,0.807,-0.25,-0.208,0.751,0.21
15938316,0.823,-0.246,-0.202,0.766,0.225
15948211,0.799,-0.242,-0.185,0.741,0.236
15958180,0.801,-0.24,-0.167,0.748,0.234
15968180,0.802,-0.236,-0.178,0.743,0.244
15978180,0.807,-0.23,-0.178,0.753,0.228
15988308,0.802,-0.224,-0.165,0.744,0.249
15998212,0.812,-0.217,-0.189,0.745,0.263
16008180,0.813,-0.208,-0.196,0.75,0.245
16018180,0.854,-0.195,-0.206,0.792,0.246
16028180,0.861,-0.178,-0.209,0.802,0.233
16038180,0.904,-0.158,-0.223,0.838,0.254
16048180,0.926,-0.134,-0.233,0.853,0.275
16058180,0.965,-0.107,-0.234,0.886,0.303
16068180,1.0,-0.077,-0.262,0.919,0.294
16078180,1.033,-0.046,-0.254,0.962,0.276
16088316,1.057,-0.015,-0.245,0.986,0.292
16098212,1.135,0.021,-0.248,1.073,0.275
16108180,1.251,0.07,-0.27,1.193,0.26
16118180,1.298,0.126,-0.282,1.242,0.25
16128180,1.365,0.181,-0.263,1.309,0.282
16138180,1.335,0.227,-0.2,1.28,0.324
16148180,1.324,0.256,-0.161,1.263,0.363
16158180,1.245,0.266,-0.112,1.178,0.388
16168180,1.189,0.257,-0.094,1.12,0.387
16178180,1.15,0.237,-0.087,1.083,0.375
16188236,1.056,0.205,-0.105,0.997,0.332
16198327,0.977,0.159,-0.115,0.921,0.303
16208165,0.966,0.112,-0.155,0.904,0.302
16218180,0.939,0.07,-0.172,0.873,0.298
16228164,0.975,0.038,-0.189,0.9,0.324
16238180,1.003,0.02,-0.195,0.929,0.325
16248164,1.093,0.02,-0.246,1.011,0.334
16258180,1.139,0.034,-0.278,1.052,0.336
16268164,1.174,0.054,-0.294,1.087,0.329
16278180,1.205,0.077,-0.311,1.111,0.348
16288239,1.225,0.099,-0.287,1.138,0.349
16298316,1.235,0.119,-0.26,1.155,0.351
16308212,1.21,0.132,-0.192,1.143,0.346
16318180,1.161,0.133,-0.162,1.1,0.334
16328181,1.14,0.125,-0.171,1.075,0.337
16338180,1.096,0.11,-0.133,1.037,0.329
16348278,1.042,0.087,-0.073,0.977,0.356
16358180,1.032,0.061,-0.037,0.972,0.344
16368180,0.991,0.034,-0.049,0.932,0.333
16378180,1.005,0.011,-0.075,0.947,0.328
16388181,1.014,-0.005,-0.105,0.954,0.327
16398309,1.02,-0.016,-0.171,0.954,0.318
16408212,1.014,-0.024,-0.166,0.95,0.316
16418181,1.043,-0.027,-0.153,0.977,0.332
16428180,1.04,-0.027,-0.118,0.981,0.326
16438180,1.051,-0.025,-0.118,0.993,0.323
16448180,1.047,-0.023,-0.153,0.987,0.314
16458180,1.037,-0.023,-0.173,0.976,0.305
16468180,1.03,-0.025,-0.183,0.972,0.289
16478180,1.025,-0.027,-0.184,0.959,0.311
16488807,1.023,-0.029,-0.173,0.953,0.33
16498315,1.02,-0.032,-0.163,0.948,0.34
