timestamp_us,raw_mag,filtered,ax,ay,az
14338180,3.152,0.829,2.917,0.615,1.024
14348180,3.364,0.846,3.007,1.002,1.126
14358180,3.756,0.92,3.33,1.305,1.146
14368181,3.826,1.022,3.655,0.84,0.754
14378112,3.828,1.101,3.728,0.7,0.521
14388200,3.68,1.137,3.632,0.555,0.214
14398180,3.427,1.111,3.336,0.765,0.175
14408180,3.289,1.039,3.163,0.882,0.192
14418180,2.972,0.923,2.741,1.103,0.323
14428327,2.591,0.748,2.233,1.254,0.393
14438200,2.424,0.544,1.994,1.312,0.425
14448180,2.123,0.33,1.5,1.409,0.525
14458181,1.882,0.1,1.065,1.473,0.486
14469054,1.801,-0.116,0.931,1.474,0.455
14478335,1.681,-0.304,0.764,1.422,0.467
14488165,1.609,-0.47,0.675,1.379,0.481
14498180,1.592,-0.604,0.66,1.377,0.45
14508164,1.71,-0.692,0.752,1.489,0.377
14518180,1.914,-0.719,0.862,1.684,0.292
14528165,1.989,-0.703,0.901,1.755,0.25
14538180,2.13,-0.661,0.949,1.896,0.203
14548164,2.084,-0.612,0.85,1.892,0.21
14558180,2.021,-0.581,0.789,1.846,0.236
14568165,1.87,-0.577,0.627,1.732,0.324
14578180,1.84,-0.59,0.391,1.769,0.321
14588327,1.942,-0.587,0.346,1.89,0.286
14598200,2.161,-0.544,0.197,2.142,0.213
14608180,2.392,-0.455,0.194,2.378,0.168
14618180,2.456,-0.35,0.213,2.438,0.203
14628327,2.492,-0.255,0.189,2.474,0.234
14638200,2.537,-0.17,0.105,2.518,0.29
14648181,2.554,-0.095,0.079,2.534,0.309
14658181,2.62,-0.028,0.079,2.602,0.294
14668180,2.72,0.044,0.083,2.707,0.25
14678180,2.821,0.121,0.033,2.81,0.254
14688180,3.143,0.228,-0.227,3.108,0.405
14698180,3.389,0.373,-0.288,3.315,0.643
14708180,3.461,0.518,-0.32,3.345,0.829
14718180,3.341,0.62,-0.366,3.197,0.898
14728180,3.179,0.664,-0.23,3.054,0.853
14738180,2.885,0.641,0.073,2.79,0.729
14748180,2.965,0.594,0.144,2.901,0.596
14758180,3.059,0.573,-0.025,3.015,0.518
14768180,3.326,0.592,-0.814,3.199,0.405
14778180,3.635,0.667,-1.591,3.247,0.375
14789168,3.69,0.76,-2.055,2.958,0.803
14798200,3.474,0.809,-1.951,2.735,0.883
14808180,2.882,0.75,-1.387,2.273,1.104
14818180,2.667,0.607,-1.198,2.075,1.172
14828181,2.452,0.444,-1.232,1.749,1.199
14838180,2.504,0.295,-1.759,1.578,0.829
14848238,2.702,0.205,-2.051,1.56,0.814
14858180,3.028,0.193,-2.447,1.544,0.892
14868180,3.242,0.242,-2.833,1.354,0.806
14878180,3.23,0.301,-2.919,1.162,0.75
14888195,3.036,0.322,-2.594,0.677,1.424
14898335,2.937,0.302,-2.41,0.41,1.627
14908181,2.908,0.27,-2.5,0.315,1.452
14918181,3.187,0.271,-3.063,-0.146,0.867
14928181,3.098,0.291,-2.875,-0.935,0.679
14938017,2.945,0.277,-2.688,-0.936,0.756
14948200,3.05,0.259,-2.55,-1.477,0.787
14958180,2.856,0.232,-2.62,-0.975,0.583
14968180,2.67,0.168,-2.51,-0.706,0.574
14978180,2.228,0.046,-2.115,-0.352,0.605
14988242,1.845,-0.142,-1.732,-0.235,0.59
14998180,1.677,-0.348,-1.56,-0.228,0.573
15008180,1.427,-0.552,-1.309,-0.19,0.536
15018180,1.294,-0.749,-1.199,-0.07,0.481
15028180,1.222,-0.919,-1.143,0.019,0.432
15038180,1.106,-1.064,-1.011,0.173,0.414
15048180,1.024,-1.191,-0.856,0.348,0.441
15058181,1.01,-1.29,-0.793,0.426,0.458
15068180,1.092,-1.35,-0.732,0.607,0.538
15078180,1.42,-1.339,-0.82,0.917,0.708
15088210,1.55,-1.269,-0.917,1.025,0.714
15098339,2.627,-1.069,-2.049,1.343,0.949
15108200,2.352,-0.816,-1.521,1.585,0.84
15118181,2.505,-0.626,-1.612,1.758,0.767
15128180,2.635,-0.443,-1.602,2.021,0.54
15138180,2.801,-0.263,-1.415,2.368,0.49
15148180,2.799,-0.104,-1.236,2.48,0.395
15158180,2.855,0.027,-0.965,2.665,0.346
15168180,3.023,0.153,-0.97,2.818,0.506
15178180,3.075,0.274,-1.03,2.838,0.584
15188180,3.133,0.378,-1.1,2.876,0.578
15198412,3.029,0.451,-0.92,2.85,0.455
15208200,2.872,0.475,-0.795,2.727,0.422
15218181,2.413,0.42,-0.621,2.305,0.354
15228180,1.999,0.277,-0.443,1.922,0.325
15238180,1.836,0.098,-0.377,1.771,0.303
15248181,1.59,-0.087,-0.266,1.55,0.233
15258181,1.491,-0.268,-0.219,1.459,0.214
15268180,1.457,-0.422,-0.24,1.424,0.198
15278180,1.431,-0.544,-0.261,1.399,0.148
15288181,1.412,-0.64,-0.234,1.384,0.149
15299226,1.389,-0.714,-0.208,1.364,0.158
15308200,1.327,-0.775,-0.137,1.298,0.239
15318180,1.359,-0.82,-0.124,1.308,0.349
15328180,1.377,-0.842,-0.125,1.335,0.31
15338180,1.391,-0.85,-0.012,1.378,0.19
15348180,1.423,-0.843,0.082,1.409,0.183
15358180,1.441,-0.826,0.093,1.429,0.161
15368180,1.404,-0.809,0.152,1.391,0.114
15378181,1.292,-0.805,0.199,1.271,0.126
15388180,1.214,-0.817,0.232,1.185,0.133
15398286,1.061,-0.846,0.269,1.019,0.125
15408379,0.944,-0.892,0.334,0.87,0.151
15418200,0.892,-0.94,0.346,0.804,0.176
15428181,0.812,-0.984,0.371,0.695,0.196
15438180,0.74,-1.028,0.365,0.604,0.224
15448180,0.709,-1.065,0.356,0.572,0.223
15458181,0.682,-1.092,0.305,0.547,0.27
15468180,0.643,-1.111,0.262,0.51,0.291
15478180,0.615,-1.125,0.204,0.488,0.315
15488180,0.617,-1.13,0.173,0.468,0.363
15498181,0.695,-1.116,0.115,0.496,0.474
15507917,0.807,-1.075,0.039,0.551,0.589
15518450,0.976,-1.003,-0.009,0.731,0.646
15528200,1.027,-0.915,0.102,0.823,0.606
15538181,1.01,-0.835,0.178,0.809,0.577
15548180,0.998,-0.77,0.296,0.708,0.639
15558180,0.944,-0.721,0.304,0.62,0.645
15568195,0.938,-0.683,0.248,0.601,0.676
15578180,0.954,-0.648,0.095,0.61,0.728
15588180,1.178,-0.589,-0.178,0.752,0.888
15598180,1.294,-0.5,-0.326,0.859,0.911
15608327,1.373,-0.405,-0.509,1.036,0.743
15618201,1.513,-0.304,-0.655,1.14,0.748
15628180,1.543,-0.203,-0.653,1.139,0.812
15638180,1.52,-0.123,-0.51,1.091,0.928
15648180,1.542,-0.06,-0.424,1.081,1.014
15658187,1.513,-0.012,-0.281,1.055,1.047
15668180,1.46,0.017,-0.293,1.005,1.017
15678180,1.435,0.03,-0.345,0.988,0.981
15688180,1.377,0.03,-0.484,0.996,0.82
15698180,1.351,0.021,-0.559,1.071,0.605
15708888,1.359,0.012,-0.635,1.113,0.453
15718200,1.367,0.007,-0.698,1.104,0.404
15728180,1.368,0.004,-0.805,1.068,0.288
15738181,1.339,-0.002,-0.817,1.035,0.23
15748180,1.24,-0.021,-0.834,0.915,0.063
15758180,1.161,-0.055,-0.861,0.765,-0.145
15768180,1.085,-0.099,-0.805,0.677,-0.265
15778180,0.896,-0.162,-0.551,0.507,-0.493
15788180,0.869,-0.233,-0.433,0.418,-0.627
15798180,0.986,-0.277,-0.333,0.425,-0.825
15808268,1.435,-0.245,-0.688,0.525,-1.145
15818328,1.661,-0.143,-0.871,0.729,-1.212
15828200,1.71,-0.031,-0.942,0.835,-1.157
15838180,1.678,0.057,-0.97,1.015,-0.92
15848180,1.496,0.101,-0.798,0.958,-0.827
15858180,1.366,0.1,-0.671,0.903,-0.774
15868328,1.242,0.069,-0.571,0.859,-0.692
15878201,1.214,0.028,-0.411,0.877,-0.731
15888181,1.218,-0.007,-0.415,0.895,-0.714
15898180,1.354,-0.018,-0.497,0.979,-0.792
15909166,1.547,0.01,-0.543,1.169,-0.856
15918308,1.695,0.07,-0.542,1.333,-0.896
15928165,2.086,0.177,-0.526,1.724,-1.051
15938181,2.53,0.352,-0.466,2.195,-1.169
