timestamp_us,raw_mag,filtered,ax,ay,az
15817433,1.155,0.008,0.682,-0.427,0.829
15827433,1.132,0.04,0.671,-0.425,0.806
15838543,0.955,0.041,0.555,-0.38,0.677
15847896,0.878,0.014,0.367,-0.415,0.682
15857532,0.912,-0.012,0.325,-0.461,0.716
15867445,1.126,-0.005,0.452,-0.437,0.934
15877433,1.094,0.022,0.353,-0.335,0.979
15887433,1.164,0.046,0.448,-0.4,0.997
15897433,1.16,0.072,0.63,-0.373,0.899
15907999,1.082,0.083,0.589,-0.411,0.809
15917441,1.047,0.077,0.527,-0.443,0.789
15927433,1.033,0.067,0.45,-0.445,0.816
15937524,1.109,0.066,0.449,-0.335,0.958
15947727,1.158,0.078,0.508,-0.272,1.004
15957461,1.136,0.09,0.479,-0.247,1.0
15967433,1.17,0.1,0.54,-0.303,0.992
15977433,1.067,0.099,0.471,-0.28,0.916
15987433,1.037,0.083,0.463,-0.392,0.841
15997544,1.0,0.062,0.45,-0.366,0.815
16007599,1.023,0.044,0.464,-0.374,0.831
16017433,1.199,0.052,0.593,-0.35,0.981
16027433,1.166,0.073,0.524,-0.227,1.017
16037800,1.201,0.09,0.559,-0.236,1.037
16047663,1.134,0.098,0.608,-0.157,0.945
16057472,1.109,0.094,0.626,-0.249,0.881
16067433,1.137,0.09,0.633,-0.341,0.88
16077433,1.119,0.087,0.582,-0.365,0.884
16087433,1.135,0.084,0.507,-0.301,0.969
16097433,1.183,0.089,0.485,-0.236,1.053
16107433,1.294,0.109,0.537,-0.167,1.165
16117433,1.275,0.134,0.54,-0.242,1.13
16127433,1.26,0.149,0.55,-0.305,1.092
16137433,1.108,0.141,0.367,-0.328,0.993
16147814,0.955,0.099,0.096,-0.314,0.897
16157481,0.934,0.046,0.088,-0.312,0.875
16167433,1.041,0.014,0.333,-0.258,0.952
16177441,1.284,0.029,0.623,-0.066,1.122
16187433,1.316,0.071,0.663,-0.068,1.135
16197433,1.423,0.118,0.84,-0.267,1.117
16207564,1.188,0.14,0.627,-0.216,0.985
16217433,1.07,0.116,0.474,-0.224,0.933
16227433,0.973,0.072,0.339,-0.313,0.856
16237433,0.988,0.029,0.442,-0.232,0.853
16248130,1.103,0.009,0.576,-0.218,0.915
16257819,1.398,0.04,0.758,-0.088,1.171
16267433,1.323,0.088,0.595,-0.097,1.177
16277433,1.344,0.119,0.665,-0.248,1.142
16287433,1.208,0.129,0.593,-0.256,1.021
16297433,0.979,0.095,0.27,-0.237,0.91
16307552,0.907,0.033,0.144,-0.248,0.86
16317472,0.935,-0.019,0.128,-0.256,0.89
